,timeMillis,timeNanos,value
6684,1573437109604,4703201266724916,1006.2461
6685,1573437109708,4703201346726479,1006.2363
6686,1573437109759,4703201426724916,1006.2251
6687,1573437109839,4703201506724916,1006.2348599999999
6688,1573437109919,4703201586724916,1006.2461
6689,1573437109999,4703201666724916,1006.25195
6690,1573437110080,4703201746724916,1006.2651400000001
6691,1573437110159,4703201826724916,1006.2617
6692,1573437110239,4703201906724916,1006.2451
6693,1573437110321,4703201986726479,1006.22705
6694,1573437110399,4703202066724916,1006.2221699999999
6695,1573437110481,4703202146724916,1006.2275400000001
6696,1573437110583,4703202226726479,1006.2373
6697,1573437110639,4703202306724916,1006.25684
6698,1573437110719,4703202386724916,1006.2456
6699,1573437110799,4703202466724916,1006.2231400000001
6700,1573437110879,4703202546724916,1006.23047
6701,1573437110959,4703202626724916,1006.2280000000001
6702,1573437111039,4703202706724916,1006.2451
6703,1573437111119,4703202786724916,1006.2427
6704,1573437111200,4703202866724916,1006.26465
6705,1573437111279,4703202946726479,1006.25635
6706,1573437111359,4703203026724916,1006.2348599999999
6707,1573437111439,4703203106724916,1006.2329
6708,1573437111519,4703203186724916,1006.24365
6709,1573437111599,4703203266724916,1006.2534
6710,1573437111679,4703203346724916,1006.2632
6711,1573437111759,4703203426724916,1006.26953
6712,1573437111839,4703203506724916,1006.24414
6713,1573437111919,4703203586724916,1006.2334
6714,1573437111999,4703203666724916,1006.24805
6715,1573437112079,4703203746724916,1006.2534
6716,1573437112159,4703203826724916,1006.24805
6717,1573437112240,4703203906724916,1006.2617
6718,1573437112319,4703203986724916,1006.23926
6719,1573437112399,4703204066724916,1006.2466
6720,1573437112480,4703204146724916,1006.2529
6721,1573437112578,4703204226726479,1006.2656
6722,1573437112639,4703204306724916,1006.25635
6723,1573437112719,4703204386724916,1006.2861300000001
6724,1573437112799,4703204466724916,1006.2612
6725,1573437112879,4703204546724916,1006.23145
6726,1573437112960,4703204626724916,1006.2231400000001
6727,1573437113040,4703204706724916,1006.2456
6728,1573437113120,4703204786724916,1006.2593
6729,1573437113204,4703204866724916,1006.27295
6730,1573437113281,4703204946724916,1006.2788
6731,1573437113359,4703205026724916,1006.2676
6732,1573437113493,4703205106726479,1006.2539
6733,1573437113519,4703205186726479,1006.2573
6734,1573437113601,4703205266726479,1006.26465
6735,1573437113680,4703205346724916,1006.2754
6736,1573437113760,4703205426724916,1006.2964
6737,1573437113840,4703205506724916,1006.2876
6738,1573437113919,4703205586726479,1006.2573
6739,1573437114000,4703205666724916,1006.2524400000001
6740,1573437114079,4703205746724916,1006.2588
6741,1573437114159,4703205826724916,1006.26465
6742,1573437114239,4703205906726479,1006.2754
6743,1573437114319,4703205986726479,1006.2744
6744,1573437114399,4703206066726479,1006.25684
6745,1573437114479,4703206146724916,1006.25
6746,1573437114559,4703206226724916,1006.2524400000001
6747,1573437114639,4703206306724916,1006.2671
6748,1573437114719,4703206386724916,1006.2793
6749,1573437114799,4703206466724916,1006.3008
6750,1573437114879,4703206546724916,1006.30664
6751,1573437114959,4703206626724916,1006.2763699999999
6752,1573437115039,4703206706724916,1006.2661
6753,1573437115121,4703206786724916,1006.26855
6754,1573437115199,4703206866724916,1006.2739
6755,1573437115282,4703206946726479,1006.2803
6756,1573437115363,4703207026726479,1006.2759
6757,1573437115439,4703207106724916,1006.25
6758,1573437115519,4703207186724916,1006.25
6759,1573437115600,4703207266724916,1006.2251
6760,1573437115679,4703207346724916,1006.2236300000001
6761,1573437115760,4703207426724916,1006.23096
6762,1573437115839,4703207506724916,1006.2231400000001
6763,1573437115919,4703207586724916,1006.2524400000001
6764,1573437115999,4703207666724916,1006.2461
6765,1573437116079,4703207746724916,1006.23
6766,1573437116159,4703207826724916,1006.23926
6767,1573437116239,4703207906724916,1006.2539
6768,1573437116335,4703207986726479,1006.27
6769,1573437116400,4703208066724916,1006.2724599999999
6770,1573437116480,4703208146724916,1006.2715
6771,1573437116559,4703208226724916,1006.2475599999999
6772,1573437116640,4703208306724916,1006.2388
6773,1573437116719,4703208386724916,1006.2388
6774,1573437116800,4703208466724916,1006.2510000000001
6775,1573437116879,4703208546724916,1006.2524400000001
6776,1573437116959,4703208626724916,1006.25586
6777,1573437117039,4703208706724916,1006.2719999999999
6778,1573437117119,4703208786724916,1006.2417
6779,1573437117200,4703208866724916,1006.21484
6780,1573437117284,4703208946726479,1006.22705
6781,1573437117359,4703209026724916,1006.2461
6782,1573437117439,4703209106724916,1006.2539
6783,1573437117519,4703209186724916,1006.2539
6784,1573437117600,4703209266724916,1006.2461
6785,1573437117679,4703209346724916,1006.2285
6786,1573437117759,4703209426724916,1006.2251
6787,1573437117840,4703209506724916,1006.22705
6788,1573437117919,4703209586724916,1006.2417
6789,1573437117999,4703209666724916,1006.2534
6790,1573437118080,4703209746724916,1006.2622
6791,1573437118169,4703209826724916,1006.2597699999999
6792,1573437118247,4703209906726479,1006.2368
6793,1573437118320,4703209986726479,1006.2251
6794,1573437118399,4703210066724916,1006.2388
6795,1573437118481,4703210146724916,1006.2597699999999
6796,1573437118560,4703210226724916,1006.2622
6797,1573437118639,4703210306724916,1006.26953
6798,1573437118719,4703210386724916,1006.2715
6799,1573437118800,4703210466724916,1006.2466
6800,1573437118879,4703210546724916,1006.2348599999999
6801,1573437118959,4703210626724916,1006.22705
6802,1573437119039,4703210706724916,1006.23
6803,1573437119210,4703210786724916,1006.2275400000001
6804,1573437119211,4703210866726479,1006.2529
6805,1573437119280,4703210946724916,1006.23535
6806,1573437119359,4703211026724916,1006.21094
6807,1573437119440,4703211106724916,1006.209
6808,1573437119519,4703211186724916,1006.2285
6809,1573437119599,4703211266724916,1006.2549
6810,1573437119679,4703211346724916,1006.2534
6811,1573437119759,4703211426724916,1006.27344
6812,1573437119839,4703211506724916,1006.2671
6813,1573437119920,4703211586724916,1006.2651400000001
6814,1573437119999,4703211666724916,1006.2617
6815,1573437120079,4703211746724916,1006.2637
6816,1573437120159,4703211826724916,1006.2724599999999
6817,1573437120239,4703211906724916,1006.28955
6818,1573437120319,4703211986724916,1006.3008
6819,1573437120399,4703212066724916,1006.2705
6820,1573437120479,4703212146724916,1006.2656
6821,1573437120559,4703212226724916,1006.26465
6822,1573437120640,4703212306724916,1006.2759
6823,1573437120720,4703212386724916,1006.2837
6824,1573437120800,4703212466724916,1006.27295
6825,1573437120879,4703212546724916,1006.2637
6826,1573437120960,4703212626724916,1006.2583
6827,1573437121039,4703212706724916,1006.25146
6828,1573437121128,4703212786726479,1006.24316
6829,1573437121200,4703212866726479,1006.2544
6830,1573437121280,4703212946726479,1006.2495
6831,1573437121359,4703213026724916,1006.2348599999999
6832,1573437121439,4703213106724916,1006.23193
6833,1573437121519,4703213186724916,1006.23096
6834,1573437121600,4703213266724916,1006.23584
6835,1573437121679,4703213346724916,1006.2544
6836,1573437121759,4703213426724916,1006.26025
6837,1573437121839,4703213506724916,1006.2627
6838,1573437121919,4703213586724916,1006.2510000000001
6839,1573437122000,4703213666724916,1006.2295
6840,1573437122102,4703213746726479,1006.2207
6841,1573437122159,4703213826724916,1006.2275400000001
6842,1573437122239,4703213906724916,1006.2383
6843,1573437122319,4703213986724916,1006.22656
6844,1573437122399,4703214066724916,1006.23584
6845,1573437122479,4703214146724916,1006.22266
6846,1573437122559,4703214226724916,1006.2095
6847,1573437122640,4703214306724916,1006.209
6848,1573437122719,4703214386724916,1006.2134
6849,1573437122799,4703214466724916,1006.23584
6850,1573437122879,4703214546724916,1006.2368
6851,1573437122959,4703214626724916,1006.23
6852,1573437123039,4703214706724916,1006.2275400000001
6853,1573437123119,4703214786724916,1006.2339
6854,1573437123199,4703214866724916,1006.23047
6855,1573437123286,4703214946726479,1006.23047
6856,1573437123359,4703215026724916,1006.2324
6857,1573437123439,4703215106724916,1006.2466
6858,1573437123519,4703215186724916,1006.2534
6859,1573437123599,4703215266724916,1006.2388
6860,1573437123679,4703215346724916,1006.2261
6861,1573437123760,4703215426724916,1006.2173
6862,1573437123839,4703215506724916,1006.2119
6863,1573437123949,4703215586726479,1006.21484
6864,1573437123999,4703215666724916,1006.2173
6865,1573437124079,4703215746724916,1006.20605
6866,1573437124160,4703215826724916,1006.1909
6867,1573437124239,4703215906726479,1006.1802
6868,1573437124319,4703215986724916,1006.18896
6869,1573437124399,4703216066724916,1006.1831
6870,1573437124479,4703216146724916,1006.1850599999999
6871,1573437124559,4703216226724916,1006.1777300000001
6872,1573437124641,4703216306726479,1006.1704
6873,1573437124719,4703216386724916,1006.16406
6874,1573437124801,4703216466724916,1006.1543
6875,1573437124879,4703216546724916,1006.15625
6876,1573437124994,4703216626726479,1006.1636
6877,1573437125041,4703216706724916,1006.1596699999999
6878,1573437125119,4703216786724916,1006.1675
6879,1573437125199,4703216866726479,1006.166
6880,1573437125280,4703216946726479,1006.16016
6881,1573437125359,4703217026724916,1006.15576
6882,1573437125440,4703217106724916,1006.1738
6883,1573437125519,4703217186724916,1006.1904
6884,1573437125599,4703217266724916,1006.19775
6885,1573437125680,4703217346724916,1006.18555
6886,1573437125760,4703217426724916,1006.17676
6887,1573437125839,4703217506724916,1006.15625
6888,1573437125919,4703217586724916,1006.1763
6889,1573437125999,4703217666724916,1006.20654
6890,1573437126080,4703217746724916,1006.2202
6891,1573437126160,4703217826724916,1006.2041
6892,1573437126239,4703217906724916,1006.2036
6893,1573437126319,4703217986726479,1006.1802
6894,1573437126401,4703218066724916,1006.1592
6895,1573437126479,4703218146724916,1006.1714
6896,1573437126559,4703218226724916,1006.18945
6897,1573437126639,4703218306724916,1006.18945
6898,1573437126719,4703218386724916,1006.19824
6899,1573437126799,4703218466724916,1006.16846
6900,1573437126879,4703218546724916,1006.1382
6901,1573437126960,4703218626724916,1006.1367
6902,1573437127039,4703218706724916,1006.1626
6903,1573437127119,4703218786724916,1006.18604
6904,1573437127201,4703218866724916,1006.1631
6905,1573437127280,4703218946726479,1006.1504
6906,1573437127359,4703219026724916,1006.1548
6907,1573437127439,4703219106724916,1006.1611300000001
6908,1573437127519,4703219186724916,1006.1582
6909,1573437127599,4703219266724916,1006.18115
6910,1573437127679,4703219346724916,1006.188
6911,1573437127761,4703219426724916,1006.18604
6912,1573437127844,4703219506726479,1006.1582
6913,1573437127919,4703219586724916,1006.15576
6914,1573437128000,4703219666724916,1006.1294
6915,1573437128079,4703219746724916,1006.15234
6916,1573437128159,4703219826724916,1006.16406
6917,1573437128240,4703219906726479,1006.1621
6918,1573437128319,4703219986724916,1006.1704
6919,1573437128399,4703220066724916,1006.15234
6920,1573437128479,4703220146724916,1006.1626
6921,1573437128559,4703220226724916,1006.16895
6922,1573437128639,4703220306724916,1006.1758
6923,1573437128719,4703220386724916,1006.1831
6924,1573437128800,4703220466724916,1006.1850599999999
6925,1573437128879,4703220546724916,1006.1719
6926,1573437128961,4703220626787416,1006.1621
6927,1573437129040,4703220706724916,1006.15625
6928,1573437129119,4703220786724916,1006.18555
6929,1573437129199,4703220866724916,1006.1797
6930,1573437129280,4703220946726479,1006.1675
6931,1573437129359,4703221026724916,1006.1709
6932,1573437129439,4703221106724916,1006.1587
6933,1573437129519,4703221186724916,1006.16016
6934,1573437129601,4703221266726479,1006.1699
6935,1573437129680,4703221346724916,1006.1719
6936,1573437129760,4703221426726479,1006.1919
6937,1573437129839,4703221506724916,1006.1968
6938,1573437129919,4703221586724916,1006.19824
6939,1573437129999,4703221666724916,1006.16846
6940,1573437130079,4703221746724916,1006.1587
6941,1573437130159,4703221826724916,1006.1606400000001
6942,1573437130239,4703221906724916,1006.1474599999999
6943,1573437130319,4703221986724916,1006.1387
6944,1573437130399,4703222066724916,1006.1284
6945,1573437130480,4703222146724916,1006.145
6946,1573437130559,4703222226724916,1006.1504
6947,1573437130692,4703222306726479,1006.1469999999999
6948,1573437130719,4703222386726479,1006.15625
6949,1573437130799,4703222466724916,1006.1704
6950,1573437130879,4703222546724916,1006.15625
6951,1573437130960,4703222626724916,1006.13916
6952,1573437131040,4703222706724916,1006.13916
6953,1573437131123,4703222786724916,1006.1504
6954,1573437131199,4703222866724916,1006.1474599999999
6955,1573437131287,4703222946724916,1006.1596699999999
6956,1573437131359,4703223026724916,1006.1655
6957,1573437131439,4703223106724916,1006.15576
6958,1573437131519,4703223186724916,1006.1543
6959,1573437131599,4703223266724916,1006.1528300000001
6960,1573437131680,4703223346724916,1006.13184
6961,1573437131759,4703223426724916,1006.1347699999999
6962,1573437131839,4703223506724916,1006.1172
6963,1573437131919,4703223586724916,1006.1469999999999
6964,1573437131999,4703223666724916,1006.1611300000001
6965,1573437132079,4703223746724916,1006.1572
6966,1573437132175,4703223826724916,1006.1406
6967,1573437132240,4703223906724916,1006.1499
6968,1573437132319,4703223986724916,1006.1753
6969,1573437132451,4703224066726479,1006.17334
6970,1573437132479,4703224146726479,1006.18555
6971,1573437132559,4703224226724916,1006.1587
6972,1573437132639,4703224306724916,1006.1533
6973,1573437132721,4703224386724916,1006.1513699999999
6974,1573437132802,4703224466724916,1006.1675
6975,1573437132879,4703224546724916,1006.16455
6976,1573437132959,4703224626724916,1006.1616
6977,1573437133041,4703224706724916,1006.16016
6978,1573437133119,4703224786724916,1006.1377
6979,1573437133201,4703224866726479,1006.14844
6980,1573437133287,4703224946726479,1006.1499
6981,1573437133360,4703225026724916,1006.14355
6982,1573437133440,4703225106724916,1006.15625
6983,1573437133581,4703225186724916,1006.16406
6984,1573437133599,4703225266724916,1006.1704
6985,1573437133679,4703225346724916,1006.145
6986,1573437133760,4703225426724916,1006.1426
6987,1573437133839,4703225506726479,1006.1465
6988,1573437133921,4703225586724916,1006.1387
6989,1573437133999,4703225666724916,1006.1367
6990,1573437134079,4703225746724916,1006.1372
6991,1573437134160,4703225826724916,1006.1289
6992,1573437134239,4703225906724916,1006.1225599999999
6993,1573437134320,4703225986726479,1006.13135
6994,1573437134400,4703226066724916,1006.14404
6995,1573437134479,4703226146724916,1006.13965
6996,1573437134559,4703226226724916,1006.1406
6997,1573437134639,4703226306724916,1006.145
6998,1573437134719,4703226386724916,1006.1533
6999,1573437134799,4703226466724916,1006.14844
7000,1573437134879,4703226546726479,1006.13916
7001,1573437134961,4703226626724916,1006.13916
7002,1573437135039,4703226706724916,1006.1347699999999
7003,1573437135121,4703226786724916,1006.1411
7004,1573437135199,4703226866724916,1006.1577
7005,1573437135291,4703226946726479,1006.1675
7006,1573437135359,4703227026724916,1006.1782
